Discipline Code;Work Discipline Code;Work Class Code;Sub Work Class Code;Sub Work Class Description;Pos;Work Step Description;Step Reference;Commodity Group Name;UoM;QCF Code;Subcon. Attnd.;Con. Attnd.;Client Attnd.;ThirdParty Attnd.;Weight;Summary QCF;Gate;Key Quantity Step;Can Manually Progress;Record Status
16;1600;16701;16701-F;CP I/C OF COUPON;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16701;16701-G;CP I/C OF Surge Diverter Inspection;1;INSTALLATION;Ref.1;;;;;;;;40;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-G;CP I/C OF Surge Diverter Inspection;2;INSPECTION;Ref.2;;U;TEN-2410-007_EPA;X;W;W;;55;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16701;16701-G;CP I/C OF Surge Diverter Inspection;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16701;16701-H;CP I/C OF Polarization Cells;1;INSTALLATION AND INSPECTION;Ref.1;;;;;;;;40;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-H;CP I/C OF Polarization Cells;2;INSPECTION;Ref.2;;U;TEN-2410-008_EPA;X;W;W;;55;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16701;16701-H;CP I/C OF Polarization Cells;3;FINAL DOC. REVIEW;Ref.3;;;;;;;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16701;16701-I;CP I/C OF Anode Grid and Conductor Bars;1;INSTALLATION AND INSPECTION;Ref.1;;;;;;;;40;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-I;CP I/C OF Anode Grid and Conductor Bars;2;INSPECTION;Ref.2;;U;TEN-2410-009;X;W;W;;55;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16701;16701-I;CP I/C OF Anode Grid and Conductor Bars;3;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16701;16701-JB;CP JUNCTION BOX;1;FABRICATION OF SUPPORT;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-JB;CP JUNCTION BOX;2;INSTALLATION OF SUPPORT;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-JB;CP JUNCTION BOX;3;INSTALLATION OF JUNCTION BOX;Ref.3;;U;TEN-2410-003_EPA;X;W;W;;50;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16701;16701-JB;CP JUNCTION BOX;4;GROUNDING;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16701;16701-JB;CP JUNCTION BOX;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-A;I/C OF LIGHTING FIXTURE, ASSOCIATED JB AND CABLE WAY;1;INSTALLATION OF SUPPORTS;Ref.1;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-A;I/C OF LIGHTING FIXTURE, ASSOCIATED JB AND CABLE WAY;2;INSTALLATION OF FIXTURE AND ASSOCIATED JUNCTION BOX;Ref.2;;U;;;;;;25;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-A;I/C OF LIGHTING FIXTURE, ASSOCIATED JB AND CABLE WAY;3;CABLE INSTALLATION, TERMINATION AND GLANDING, MEGGERING;Ref.3;;;;;;;;50;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-A;I/C OF LIGHTING FIXTURE, ASSOCIATED JB AND CABLE WAY;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-B;I/C OF STREET LIGHTING POLE;1;POLE INSTALLATION;Ref.1;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-B;I/C OF STREET LIGHTING POLE;2;EQUIPMENT INSTALLATION;Ref.2;;U;;;;;;25;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-B;I/C OF STREET LIGHTING POLE;3;CABLE INSTALLATION, TERMINATION AND GLANDING, MEGGERING;Ref.3;;;;;;;;50;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-B;I/C OF STREET LIGHTING POLE;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-C;I/C OF LIGHTING TOWER;1;INSTALLATION OF SUPPORTS;Ref.1;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-C;I/C OF LIGHTING TOWER;2;INSTALLATION OF FIXTURE AND ASSOCIATED JUNCTION BOX;Ref.2;;U;;;;;;25;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-C;I/C OF LIGHTING TOWER;3;CABLE INSTALLATION, TERMINATION AND GLANDING, MEGGERING;Ref.3;;;;;;;;50;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-C;I/C OF LIGHTING TOWER;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-E;I/C OF LIGHTING LEVEL GAUGE;1;INSTALLATION;Ref.1;;U;;;;;;95;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-E;I/C OF LIGHTING LEVEL GAUGE;2;FINAL DOC. REVIEW;Ref.2;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-F;I/C OF AIRCRAFT WARNING LIGHTING SYSTEM;1;POLE INSTALLATION;Ref.1;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-F;I/C OF AIRCRAFT WARNING LIGHTING SYSTEM;2;EQUIPMENT INSTALLATION;Ref.2;;U;;;;;;25;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-F;I/C OF AIRCRAFT WARNING LIGHTING SYSTEM;3;CABLE INSTALLATION, TERMINATION AND GLANDING, MEGGERING;Ref.3;;;;;;;;50;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-F;I/C OF AIRCRAFT WARNING LIGHTING SYSTEM;4;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-JB;LIGHTING MAIN JUNCTION BOX;1;FABRICATION OF SUPPORT;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-JB;LIGHTING MAIN JUNCTION BOX;2;INSTALLATION OF SUPPORT;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-JB;LIGHTING MAIN JUNCTION BOX;3;INSTALLATION OF JUNCTION BOX;Ref.3;;U;;;;;;50;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-JB;LIGHTING MAIN JUNCTION BOX;4;GROUNDING;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-JB;LIGHTING MAIN JUNCTION BOX;5;FINAL DOC. REVIEW;Ref.5;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;1;FABRICATION OF SUPPORT;Ref.1;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;2;INSTALLATION OF SUPPORT;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;3;INSTALLATION OF PANELBOARD;Ref.3;;U;;;;;;40;FALSE;FALSE;TRUE;TRUE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;4;ELECTRICAL INSTALLATION;Ref.4;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;5;GROUNDING;Ref.5;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
16;1600;16801;16801-PN;LIGHTING LOCAL DISTRIBUTION PANEL;6;FINAL DOC. REVIEW;Ref.6;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;3;REINFORCMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;4;FORMWORK;Ref.4;;;CVL-301;X;H;W;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;5;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.5;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;6;CASTING;Ref.6;;CUM;CVL-308;X;W;S;;20;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;7;POST POUR INSPECTION;Ref.6.1;;CUM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;8;PROTECTIVE COATING;Ref.7;;;CVL-704;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;9;BACKFILLING;Ref.8;;;CVL-203;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17111;17111-LM;CONCRETE LARGE MASSIVE FOUNDATIONS;10;FINAL DOC. REVIEW;Ref.9;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;3;WATERPROOFING MEMBRANE INSPECTION;Ref.2.1;;;CVL-704_1;H;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;4;REINFORCMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;5;FORMWORK;Ref.4;;;CVL-301;X;H;W;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;6;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.5;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;7;CASTING;Ref.6;;CUM;CVL-308;X;W;S;;20;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;8;POST POUR INSPECTION;Ref.6.1;;CUM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;9;PROTECTIVE COATING;Ref.7;;;CVL-704_2;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;10;BACKFILLING;Ref.8;;;CVL-203;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-ACC;CONCRETE FOUNDATIONS NON-BUILDING ACCIONA;11;FINAL DOC. REVIEW;Ref.9;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;3;REINFORCMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;4;FORMWORK;Ref.4;;;CVL-301;X;H;W;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;5;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.5;;;;;;;;25;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;6;CASTING;Ref.6;;CUM;CVL-308;X;W;S;;20;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;7;POST POUR INSPECTION;Ref.6.1;;CUM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;8;PROTECTIVE COATING;Ref.7;;;CVL-704;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;9;BACKFILLING;Ref.8;;;CVL-203;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17112;17112-PR;CONCRETE FOUNDATION FOR PIPE RACK;10;FINAL DOC. REVIEW;Ref.9;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;3;REINFORCMENT;Ref.3;;;;;;;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;4;FORMWORK;Ref.4;;;CVL-301;X;H;W;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;5;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.5;;;;;;;;20;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;6;CASTING;Ref.6;;CUM;CVL-308;X;W;S;;25;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;7;POST POUR INSPECTION;Ref.6.1;;CUM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;8;PROTECTIVE COATING;Ref.7;;;CVL-704;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;9;BACKFILLING;Ref.8;;;CVL-203;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17113;17113-ST;CONCRETE FOUNDATIONS FOR STRUCTURES;10;FINAL DOC. REVIEW;Ref.9;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;3;REINFORCEMENT and FORMWORK;Ref.3;;;CVL-301;X;H;W;;20;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;4;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.4;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;5;CASTING;Ref.5;;CUM;CVL-308;X;W;S;;25;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;6;POST POUR INSPECTION;Ref.5.1;;;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;7;PROTECTIVE COATING;Ref.6;;;CVL-704;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;8;BACKFILLING;Ref.7;;;CVL-203;X;W;S;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17114;17114-TR;TANK RINGS / CONCRETE PADS;9;FINAL DOC. REVIEW;Ref.8;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;2;LEAN CONCRETE POURING;Ref.2;;;CVL-308LC;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;3;REINFORCEMENT and FORMWORK;Ref.3;;;CVL-301;X;H;W;;20;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;4;ANCHOR BOLT AND EMBEDDED ITEMS INSTALLATION;Ref.4;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;5;CASTING;Ref.5;;CUM;CVL-308;X;W;S;;25;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;6;POST POUR INSPECTION;Ref.5.1;;CUM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;7;PROTECTIVE COATING;Ref.6;;;CVL-704;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;8;BACKFILLING;Ref.7;;;CVL-203;X;W;S;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17115;17115-A;CONCRETE FOUNDATIONS FOR SECONDARY SUPPORTS & PLATFORMS;9;FINAL DOC. REVIEW;Ref.8;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17121;17121-CST;CONCRETE ELEVATED STRUCTURES CAST IN SITU;1;REINFORCEMENT AND FORMWORK;Ref.1;;;CVL-301;X;H;W;;45;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-CST;CONCRETE ELEVATED STRUCTURES CAST IN SITU;2;ANCHOR BOLT INSTALLATION;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-CST;CONCRETE ELEVATED STRUCTURES CAST IN SITU;3;CASTING;Ref.3;;CUM;CVL-308;X;W;S;;35;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17121;17121-CST;CONCRETE ELEVATED STRUCTURES CAST IN SITU;4;POST POUR INSPECTION;Ref.3.1;;;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-CST;CONCRETE ELEVATED STRUCTURES CAST IN SITU;5;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17121;17121-EQ;CONCRETE ELEVATED FOUNDATION FOR EQUIPMENT;1;REINFORCEMENT AND FORMWORK;Ref.1;;;CVL-301;X;H;W;;45;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-EQ;CONCRETE ELEVATED FOUNDATION FOR EQUIPMENT;2;ANCHOR BOLT INSTALLATION;Ref.2;;;;;;;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-EQ;CONCRETE ELEVATED FOUNDATION FOR EQUIPMENT;3;CASTING;Ref.3;;CUM;CVL-308;X;W;S;;35;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17121;17121-EQ;CONCRETE ELEVATED FOUNDATION FOR EQUIPMENT;4;POST POUR INSPECTION;Ref.3.1;;;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17121;17121-EQ;CONCRETE ELEVATED FOUNDATION FOR EQUIPMENT;5;FINAL DOC. REVIEW;Ref.4;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17131;17131-A;CONCRETE PAVING;1;REINFORCEMENT AND FORMWORK;Ref.1;;;CVL-301;X;H;W;;55;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17131;17131-A;CONCRETE PAVING;2;CASTING;Ref.2;;SQM;CVL-308;X;W;S;;40;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17131;17131-A;CONCRETE PAVING;3;POST POUR INSPECTION;Ref.2.1;;SQM;CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17131;17131-A;CONCRETE PAVING;4;FINAL DOC. REVIEW;Ref.3;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17141;17141-A;CABLES TRENCHES;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;2;LEAN CONCRETE;Ref.2;;;CVL-308LC;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;3;REINFORCEMENT and FORMWORK;Ref.3;;;CVL-301;X;H;W;;35;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;4;CASTING;Ref.4;;LM;CVL-308;X;W;S;;20;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;5;SAND CABLE COVERING;Ref.5;;;CVL-203;X;W;W;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;6;COVERS INSTALLATION;Ref.6;;;CVL-305;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-A;CABLES TRENCHES;7;FINAL DOC. REVIEW;Ref.7;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;1;EXCAVATION;Ref.1;;CUM;CVL-202;X;W;W;;15;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;2;LEAN CONCRETE;Ref.2;;CUM;CVL-308LC;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;3;WATERPROOFING MEMBRANE INSPECTION;Ref.2.1;;CUM;CVL-704_1;H;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;4;REINFORCEMENT and FORMWORK;Ref.3;;CUM;CVL-301;X;H;W;;35;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;5;CASTING;Ref.4;;CUM;CVL-308;X;W;S;;20;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;6;PROTECTIVE COATING;Ref.5;;CUM;CVL-704_2;H;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;7;COVERS INSTALLATION;Ref.6;;CUM;CVL-305;X;W;S;;10;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17141;17141-ACC;CONCRETE TRENCH FOR ACCIONA;8;FINAL DOC. REVIEW;Ref.7;;;;X;W;S;;5;FALSE;FALSE;FALSE;FALSE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;1;EXCAVATION;Ref.1;;;CVL-202;X;W;W;;45;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;2;LEAN CONCRETE;Ref.2;;;CVL-308LC;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;3;REINFORCEMENT and FORMWORK;Ref.3;;;CVL-309_1 / CVL-301;X;H;S;;20;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;4;CASTING;Ref.4;;CUM;CVL-308;X;W;S;;10;FALSE;FALSE;TRUE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;5;POST POUR INSPECTION;Ref.4.1;;CUM;CVL-309_2 / CVL-303;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;6;MANHOLE INSTALLATION;Ref.6.1;;;CVL-305;X;W;S;;0;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;7;PROTECTIVE COATING;Ref.5;;;CVL-704;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;8;BACKFILLING;Ref.6;;;CVL-203;X;W;S;;5;FALSE;FALSE;FALSE;TRUE;Active
17;1700;17142;17142-A;PITS, MANHOLES AND CATCH BASINS WITH ROCK BREAKER;9;INSTALL STEPS,VENT, COVER SLAB, JOINT SEALER;Ref.6.2;;;;;;;;5;FALSE;FALSE;FALSE;TRUE;Active
